input,kind,horizon,metric,sessions,mean,t,p,stable_halves,first_half,second_half,median_tickers,hit_rate_mean,bh_threshold,fdr_significant,evidence
l3_expected_move_6_10d,NUMERIC,1,ic_raw,17,-0.03585044962000258,-0.6769665274388293,0.508097387364065,False,0.011336816497298525,-0.07779468616871468,1376.0,,0.02790055248618785,False,NO_EVIDENCE
l3_expected_move_1_5d,NUMERIC,1,ic_raw,17,-0.03584893792615866,-0.6769052796446616,0.5081352324582938,False,0.011325068484446515,-0.07778138806891881,1376.0,,0.02796961325966851,False,NO_EVIDENCE
market_energy_score,NUMERIC,20,ic_raw,7,-0.06985836710351596,-0.9745753331004067,0.5081966744839423,False,0.022348889677635476,-0.13901380968937954,1343.0,,0.02803867403314917,False,NO_EVIDENCE
contract_vega,NUMERIC,1,ic_thesis,8,-0.013300496096384904,-0.6970063685638137,0.508278027001959,True,-0.017091166607371526,-0.009509825585398281,603.0,,0.028107734806629838,False,NO_EVIDENCE
layer2__ret_pctl_10d_p30,NUMERIC,1,ic_raw,15,0.026365825319260343,0.6785551498216994,0.5084817193307418,True,0.024448683871388512,0.028043324086148177,1399.0,,0.0281767955801105,False,NO_EVIDENCE
prob_up_5pct_5d,NUMERIC,1,ic_thesis,8,0.017675335863729404,0.6951719806884326,0.5093587238935932,False,0.0602302458800649,-0.02487957415260609,1379.0,,0.02824585635359116,False,NO_EVIDENCE
layer2__prob_up_5pct_5d,NUMERIC,1,ic_thesis,8,0.017675335863729404,0.6951719806884326,0.5093587238935932,False,0.0602302458800649,-0.02487957415260609,1379.0,,0.028314917127071827,False,NO_EVIDENCE
layer2__ret_pctl_5d_p10,NUMERIC,1,ic_thesis,8,-0.017513338327003716,-0.6949056582996046,0.5095157455690288,False,-0.06233856288754521,0.027311886233537773,1399.0,,0.028383977900552488,False,NO_EVIDENCE
fusion_contradictions,NUMERIC,5,ic_raw,14,0.020248780868939387,0.7291499489711272,0.509739315143879,False,-0.016862007044212052,0.05735956878209082,1358.0,,0.02845303867403315,False,NO_EVIDENCE
layer2__ret_pctl_5d_p10,NUMERIC,1,ic_raw,15,0.023806829271975704,0.6753357065398988,0.5104635346794794,True,0.020476116311856637,0.026721203112079882,1399.0,,0.028522099447513813,False,NO_EVIDENCE
actuarial_risk_10d,NUMERIC,20,ic_raw,7,0.05809442842912645,0.9663639227775463,0.5108887797332955,False,-0.02344582989903081,0.1192496221752444,1343.0,,0.028591160220994477,False,NO_EVIDENCE
risk_10d,NUMERIC,20,ic_raw,7,0.05809442842912645,0.9663639227775463,0.5108887797332955,False,-0.02344582989903081,0.1192496221752444,1343.0,,0.02866022099447514,False,NO_EVIDENCE
layer2__ret_pctl_10d_p95,NUMERIC,1,ic_raw,15,-0.02377046690270442,-0.6736625272419412,0.5114952736672185,True,-0.02016639722943417,-0.026924027866815893,1399.0,,0.028729281767955802,False,NO_EVIDENCE
regime_instability_score,NUMERIC,20,ic_raw,7,0.058807167617415425,0.9644297455926089,0.5115261199660674,True,0.003998164979499346,0.09991391959585248,1343.0,,0.028798342541436463,False,NO_EVIDENCE
layer1__control__trend__sell_trend,NUMERIC,1,ic_raw,11,-0.02026051529880892,-0.6791928365844685,0.5124287688764805,False,0.01825828451492175,-0.05235951514358448,1307.0,,0.02886740331491713,False,NO_EVIDENCE
compression_energy,NUMERIC,20,ic_raw,7,-0.07052483174995858,-0.9585219793486354,0.5134804621023535,False,0.02941269661078731,-0.14547797802051798,1343.0,,0.02893646408839779,False,NO_EVIDENCE
adx_14,NUMERIC,20,ic_raw,7,0.020448358671016683,0.9566987410394285,0.514085938916653,True,0.006630419745367309,0.03081181286525371,1343.0,,0.029005524861878452,False,NO_EVIDENCE
layer2__ret_pctl_5d_p90,NUMERIC,1,ic_raw,15,-0.023472663401790765,-0.6678842994926769,0.5150676017676838,True,-0.02129320714948697,-0.025379687622556595,1399.0,,0.02907458563535912,False,NO_EVIDENCE
layer2__raw_expected_return,NUMERIC,1,ic_raw,17,0.007860158400805546,0.6654636559693998,0.5152333818285498,True,0.0003572064292567678,0.014529449042182237,1379.0,,0.02914364640883978,False,NO_EVIDENCE
ev2_quality_score,NUMERIC,5,ic_raw,14,-0.030404566551799,-0.7186672798344705,0.5154642316161435,False,0.0063447943210640486,-0.06715392742466206,1358.0,,0.02921270718232044,False,NO_EVIDENCE
vega_risk_pct,NUMERIC,5,ic_raw,14,0.0584795247912397,0.7151428752095871,0.5173998794861518,True,0.04171514554767113,0.07524390403480827,587.0,,0.029281767955801105,False,NO_EVIDENCE
layer2__ret_pctl_5d_p05,NUMERIC,1,ic_thesis,8,-0.016820969142359102,-0.6804423486997977,0.5180897517296583,False,-0.061035505207350044,0.027393566922631833,1399.0,,0.02935082872928177,False,NO_EVIDENCE
layer2__ret_pctl_10d_p05,NUMERIC,1,ic_thesis,8,-0.01728792777149045,-0.678265329175889,0.5193882037875706,False,-0.06342443801258976,0.028848582469608853,1399.0,,0.029419889502762434,False,NO_EVIDENCE
layer2__ret_pctl_5d_p50,NUMERIC,5,ic_raw,12,0.03501329818203699,0.7255777558361325,0.5205765560519687,True,0.02894000140770354,0.04108659495637044,1358.0,,0.029488950276243094,False,NO_EVIDENCE
layer2__ret_pctl_5d_p90,NUMERIC,1,ic_thesis,8,0.016662341273642765,0.6760625289126978,0.5207041267736103,False,0.05923500305582295,-0.025910320508537418,1399.0,,0.029558011049723762,False,NO_EVIDENCE
atr_pct,NUMERIC,1,ic_raw,17,-0.0338009936617147,-0.6539637473513433,0.5224242147273263,False,0.012822530245083286,-0.07524412602331292,1379.0,,0.029627071823204423,False,NO_EVIDENCE
layer2__ret_pctl_20d_p50,NUMERIC,1,ic_raw,15,0.02327968334102936,0.6555351517789643,0.5227503407557078,True,0.01956212161135268,0.026532549854496452,1399.0,,0.029696132596685083,False,NO_EVIDENCE
layer2__ret_pctl_5d_p30,NUMERIC,1,ic_thesis,8,-0.018990729200532554,-0.6726269177103664,0.5227607132226854,False,-0.0666056889266288,0.028624230525563683,1399.0,,0.029765193370165744,False,NO_EVIDENCE
layer2__ret_pctl_10d_p10,NUMERIC,1,ic_raw,15,0.023149679556002143,0.6547439188705751,0.5232448077409549,True,0.017580869117566372,0.028022388689633432,1399.0,,0.029834254143646412,False,NO_EVIDENCE
ev_structural,NUMERIC,1,ic_thesis,8,-0.023111404201913006,-0.6712747601573487,0.5235715277523681,False,-0.056232699907511556,0.010009891503685553,603.0,,0.029903314917127072,False,NO_EVIDENCE
wyckoff_score,NUMERIC,1,ic_raw,17,-0.011005125114207301,-0.6507772590519383,0.5244266707637164,False,0.005734056934028578,-0.025884398045972527,1379.0,,0.029972375690607733,False,NO_EVIDENCE
layer2__ret_pctl_10d_p10,NUMERIC,1,ic_thesis,8,-0.017236345936389494,-0.6673839131677263,0.5259090631364894,False,-0.06390429241163559,0.0294316005388566,1399.0,,0.0300414364640884,False,NO_EVIDENCE
ticker_sector_alignment_score,NUMERIC,10,ic_raw,8,-0.04365567225563424,-0.9210883793890479,0.5261354306210559,False,-0.09290313878413292,0.005591794272864442,1325.5,,0.03011049723756906,False,NO_EVIDENCE
layer2__prob_down_5pct_first,NUMERIC,1,ic_thesis,8,0.01767530438642423,0.6667362191188454,0.5262988179962778,False,0.061223505916231394,-0.02587289714338295,1379.0,,0.030179558011049726,False,NO_EVIDENCE
layer2__ret_pctl_10d_p05,NUMERIC,1,ic_raw,15,0.022415630192768883,0.6465952138972592,0.5283526656770366,True,0.018089235476195457,0.02620122556977064,1399.0,,0.030248618784530387,False,NO_EVIDENCE
ivp_30d,NUMERIC,20,ic_raw,7,-0.037866611671998805,-0.9140795689137329,0.5285578256226332,True,-0.07007216760087172,-0.013712444725344122,547.0,,0.030317679558011054,False,NO_EVIDENCE
layer2__ret_pctl_10d_p50,NUMERIC,10,ic_raw,8,0.0681539567276773,0.9117349779174291,0.5293719488603462,True,0.029533082176411797,0.1067748312789428,1325.5,,0.030386740331491715,False,NO_EVIDENCE
crabel_compression,NUMERIC,10,ic_raw,10,0.03034323271204268,0.9104614467460623,0.5298149602773257,True,0.020756216095085094,0.03993024932900026,1325.5,,0.030455801104972376,False,NO_EVIDENCE
layer2__momentum_score,NUMERIC,10,ic_raw,10,0.0706970787956056,0.9102223759846525,0.5298981862357313,True,0.018263128231967046,0.12313102935924418,1325.5,,0.030524861878453043,False,NO_EVIDENCE
options_direction,LABEL,20,mean_signed_bps,7,-50.259152860939466,-0.9098926950005772,0.5300129881678259,True,-73.2518747502355,-33.01461144396745,1007.0,0.4768649729948229,0.030593922651933704,False,NO_EVIDENCE
phantom_iv_hist_median,NUMERIC,5,ic_raw,14,-0.05651048206761576,-0.6914025517807321,0.5305802803167092,True,-0.04585255866451025,-0.06716840547072127,1358.0,,0.030662983425414365,False,NO_EVIDENCE
atr_percentile,NUMERIC,1,ic_raw,17,-0.037454699457273484,-0.6406260746974282,0.5308345229795421,False,0.0034739818291310946,-0.07383574948963315,603.0,,0.030732044198895025,False,NO_EVIDENCE
median_max_drawdown_10d,NUMERIC,1,ic_raw,17,0.02189948965681201,0.6403131694148404,0.5310327318671011,False,-0.007880856006645209,0.04837090802432953,1379.0,,0.030801104972375693,False,NO_EVIDENCE
layer2__median_max_drawdown_10d,NUMERIC,1,ic_raw,17,0.02189948965681201,0.6403131694148404,0.5310327318671011,False,-0.007880856006645209,0.04837090802432953,1379.0,,0.030870165745856354,False,NO_EVIDENCE
wyckoff_score,NUMERIC,5,ic_raw,14,-0.024019635144230365,-0.6902656313536063,0.5312176715535327,False,0.0137023880062834,-0.06174165829474414,1358.0,,0.030939226519337018,False,NO_EVIDENCE
phase_convergence,NUMERIC,20,ic_raw,7,0.0376850383587965,0.9004159286382938,0.5333291550339252,True,0.00981594364081518,0.05858685939728248,1343.0,,0.031008287292817682,False,NO_EVIDENCE
layer1__control__trend__buy_trend,NUMERIC,1,ic_raw,11,-0.01904618269790393,-0.6447546713488084,0.5335971342489589,False,0.04035765905429999,-0.06854938415807388,1307.0,,0.031077348066298346,False,NO_EVIDENCE
range_expansion_vs_20d,NUMERIC,1,ic_thesis,8,-0.007976293538929456,-0.6539804863148284,0.5340114521351219,True,-0.014032093482649763,-0.001920493595209149,1379.0,,0.031146408839779007,False,NO_EVIDENCE
layer2__ret_pctl_10d_p90,NUMERIC,1,ic_thesis,8,0.016488646169038817,0.6537174100259147,0.5341712533185633,False,0.0564238096553973,-0.02344651731731967,1399.0,,0.031215469613259668,False,NO_EVIDENCE
dominant_trend,LABEL,1,mean_signed_bps,17,7.896286153567178,0.6347214093292476,0.534581742490314,False,-1.3717330897634727,16.134525480972204,738.0,0.5053719894334046,0.03128453038674033,False,NO_EVIDENCE
layer2__ret_pctl_5d_p40,NUMERIC,1,ic_raw,15,0.025135221113438303,0.6364642592096902,0.5347421889468644,True,0.020257901273247496,0.029402875973605257,1399.0,,0.031353591160220996,False,NO_EVIDENCE
regime_sensitivity,NUMERIC,20,ic_raw,7,-0.0330496893352322,-0.8959622320751776,0.5348984498101559,True,-0.032507873824990215,-0.03345605096791369,550.0,,0.03142265193370166,False,NO_EVIDENCE
layer2__prob_up_7pct_10d,NUMERIC,1,ic_thesis,8,0.01679486865642217,0.6517477876469333,0.5353686068513162,False,0.0597681369598445,-0.026178399647000153,1379.0,,0.03149171270718232,False,NO_EVIDENCE
prob_up_7pct_10d,NUMERIC,1,ic_thesis,8,0.01679486865642217,0.6517477876469333,0.5353686068513162,False,0.0597681369598445,-0.026178399647000153,1379.0,,0.03156077348066299,False,NO_EVIDENCE
atm_iv,NUMERIC,5,ic_raw,14,-0.0594937638030929,-0.6794427035425173,0.5373135165259749,True,-0.03712196586898434,-0.08186556173720147,1261.0,,0.031629834254143646,False,NO_EVIDENCE
layer1__scenarios__conditional_far__probability_estimate,NUMERIC,10,ic_raw,10,-0.024555266721018446,-0.8874497279861185,0.5379172916988079,True,-0.03706313131985671,-0.012047402122180176,1325.5,,0.03169889502762431,False,NO_EVIDENCE
adx_14,NUMERIC,10,ic_raw,10,0.043669656047410015,0.8866948026943998,0.5381862497429732,True,0.027250466190302698,0.06008884590451734,1325.5,,0.031767955801104975,False,NO_EVIDENCE
layer2__ret_pctl_5d_p95,NUMERIC,1,ic_thesis,8,0.01595680228215825,0.6455688500598298,0.5391355905578836,False,0.05927355313730897,-0.02735994857299247,1399.0,,0.03183701657458564,False,NO_EVIDENCE
ev2_p_win_blended,NUMERIC,5,ic_raw,14,-0.03042074067598003,-0.676103752297041,0.5392044084127876,False,0.009199075950330534,-0.0700405573022906,1358.0,,0.031906077348066296,False,NO_EVIDENCE
layer2__ret_pctl_20d_p20,NUMERIC,1,ic_raw,15,0.023926319507033115,0.629299168854607,0.5392871704421209,True,0.019239573476337642,0.028027222283891654,1399.0,,0.03197513812154696,False,NO_EVIDENCE
fusion_alignment_score,NUMERIC,20,ic_raw,7,0.021162606473021144,0.8822504850765138,0.5397737240011826,True,0.04569561130195546,0.0027628528513204097,1343.0,,0.032044198895027624,False,NO_EVIDENCE
vanguard_edge_direction_flat,LABEL,5,mean_signed_bps,14,-17.76916459097489,-0.6713273824641909,0.5419177360367674,False,-42.438285174478274,6.899955992528504,679.5,0.4927916910140054,0.03211325966850829,False,NO_EVIDENCE
edge_direction,LABEL,5,mean_signed_bps,14,-17.76916459097489,-0.6713273824641909,0.5419177360367674,False,-42.438285174478274,6.899955992528504,679.5,0.4927916910140054,0.03218232044198895,False,NO_EVIDENCE
layer2__edge_direction,LABEL,5,mean_signed_bps,14,-17.76916459097489,-0.6713273824641909,0.5419177360367674,False,-42.438285174478274,6.899955992528504,679.5,0.4927916910140054,0.03225138121546962,False,NO_EVIDENCE
vanguard_edge_direction,LABEL,5,mean_signed_bps,14,-17.76916459097489,-0.6713273824641909,0.5419177360367674,False,-42.438285174478274,6.899955992528504,679.5,0.4927916910140054,0.03232044198895028,False,NO_EVIDENCE
layer1__control__aggression__sell_aggressive,NUMERIC,1,ic_raw,11,0.011443978573662516,0.6309145684861039,0.54224653221524,True,0.009520699297062165,0.013046711304162809,1307.0,,0.03238950276243094,False,NO_EVIDENCE
hv_30d,NUMERIC,1,ic_raw,17,-0.03461856219737617,-0.6223774320157955,0.5424625042805701,True,-0.0003700427297854379,-0.06506169061301238,602.0,,0.0324585635359116,False,NO_EVIDENCE
iv_score,NUMERIC,10,ic_raw,10,0.035990301217717055,0.8739739630982497,0.5427487488011898,True,0.06761734233565378,0.0043632600997803375,1325.5,,0.03252762430939227,False,NO_EVIDENCE
expected_move_pct,NUMERIC,20,ic_raw,7,-0.10030356529085559,-0.8723705442127617,0.5433279311694575,False,0.03658687421780488,-0.20297139492235092,550.0,,0.03259668508287293,False,NO_EVIDENCE
layer2__ret_pctl_10d_p99,NUMERIC,1,ic_thesis,8,0.01576309135086044,0.6380026493010265,0.5437704331603715,False,0.05349582592407696,-0.021969643222356075,1399.0,,0.03266574585635359,False,NO_EVIDENCE
layer2__prob_up_10pct_20d,NUMERIC,1,ic_raw,17,-0.02095850951609765,-0.619789730827701,0.5441225877536549,False,0.0032022293525282262,-0.042434721843765094,1379.0,,0.03273480662983426,False,NO_EVIDENCE
layer2__ret_pctl_5d_p40,NUMERIC,1,ic_thesis,8,-0.018231999908592818,-0.6372364546601227,0.5442411356238191,False,-0.06646855774311973,0.0300045579259341,1399.0,,0.03280386740331492,False,NO_EVIDENCE
ATR_14,NUMERIC,20,ic_raw,7,-0.024218788896755987,-0.8690511167349197,0.5445298929871576,False,0.011710126091513248,-0.05116547513795791,1343.0,,0.03287292817679558,False,NO_EVIDENCE
composite,NUMERIC,1,ic_raw,17,-0.012075714626083648,-0.6160050673593868,0.5465555336143622,True,-0.00380597480448008,-0.019426594467509044,1379.0,,0.032941988950276245,False,NO_EVIDENCE
prob_rejection,NUMERIC,1,ic_raw,17,0.012075714626083648,0.6160050673593868,0.5465555336143622,True,0.00380597480448008,0.019426594467509044,1379.0,,0.03301104972375691,False,NO_EVIDENCE
composite_score,NUMERIC,1,ic_raw,17,-0.012075714626083648,-0.6160050673593868,0.5465555336143622,True,-0.00380597480448008,-0.019426594467509044,1379.0,,0.03308011049723757,False,NO_EVIDENCE
prob_breakout,NUMERIC,1,ic_raw,17,-0.012072157731065583,-0.6158231706973928,0.5466726132889476,True,-0.00380046996233966,-0.019424769081044187,1379.0,,0.03314917127071823,False,NO_EVIDENCE
layer2__ret_pctl_10d_p20,NUMERIC,1,ic_thesis,8,-0.016658903968820856,-0.6331891282681338,0.5467316789816709,False,-0.06311864094502921,0.0298008330073875,1399.0,,0.0332182320441989,False,NO_EVIDENCE
layer2__ret_pctl_20d_p30,NUMERIC,1,ic_raw,15,0.024234198769967217,0.615889780170891,0.5478504613145531,True,0.020450185017691573,0.027545210803208396,1399.0,,0.03328729281767956,False,NO_EVIDENCE
layer2__ret_pctl_5d_p01,NUMERIC,1,ic_thesis,8,-0.0141658615071791,-0.6287738112117521,0.5494565461622032,False,-0.05391138419769739,0.0255796611833392,1399.0,,0.03335635359116022,False,NO_EVIDENCE
directional_fit_score,NUMERIC,10,ic_raw,9,0.0315375501368794,0.8545830447893069,0.5498151251303057,True,0.06692326594566847,0.0032289774898481517,1344.0,,0.03342541436464088,False,NO_EVIDENCE
layer2__ret_pctl_20d_p10,NUMERIC,1,ic_raw,15,0.022264498842350912,0.6115334147049063,0.5506484426497655,True,0.017306501625081523,0.026602746407461624,1399.0,,0.03349447513812155,False,NO_EVIDENCE
prob_drift,NUMERIC,1,ic_raw,17,0.011935618395500603,0.6091543390047057,0.5509744557595213,True,0.0034641223693484685,0.019465837085413606,1379.0,,0.03356353591160221,False,NO_EVIDENCE
ev2_cost_theta,NUMERIC,1,ic_thesis,8,0.008059580788737041,0.6262513072132321,0.5510169637144254,False,0.02612878581754305,-0.010009624240068963,1379.0,,0.03363259668508287,False,NO_EVIDENCE
phantom_bayesian_score,NUMERIC,10,ic_raw,10,0.027221812395033816,0.8507364218157356,0.5512330735117184,True,0.03979817301867932,0.01464545177138831,1325.5,,0.03370165745856354,False,NO_EVIDENCE
layer2__raw_expected_drawdown,NUMERIC,20,ic_raw,7,0.02562026976840639,0.8500364471056437,0.5514916789232002,True,0.029076906847677986,0.023027791958952694,1343.0,,0.0337707182320442,False,NO_EVIDENCE
hv_30d,NUMERIC,20,ic_raw,7,-0.08618833755523458,-0.8496161934171695,0.5516470273538782,False,0.0349072178692134,-0.17701000412357057,549.0,,0.033839779005524866,False,NO_EVIDENCE
fusion_alignment_score,NUMERIC,1,ic_thesis,8,0.010002204178141193,0.6237090072097825,0.5525923285338137,True,0.01804890531476035,0.001955503041522035,1379.0,,0.03390883977900552,False,NO_EVIDENCE
layer2__median_max_drawdown,NUMERIC,1,ic_raw,17,0.021058562432675395,0.6065594770706576,0.5526532360905352,False,-0.009087426410116133,0.047854996959601194,1379.0,,0.033977900552486194,False,NO_EVIDENCE
rr_options,NUMERIC,1,ic_thesis,8,-0.02285038650031132,-0.6225009295110795,0.5533418765525937,False,-0.06609458747902053,0.020393814478397887,603.0,,0.03404696132596685,False,NO_EVIDENCE
estimated_R,NUMERIC,1,ic_thesis,8,-0.02285038650031132,-0.6225009295110795,0.5533418765525937,False,-0.06609458747902053,0.020393814478397887,603.0,,0.034116022099447516,False,NO_EVIDENCE
max_convex_r_multiple,NUMERIC,1,ic_thesis,8,-0.02285038650031132,-0.6225009295110795,0.5533418765525937,False,-0.06609458747902053,0.020393814478397887,603.0,,0.03418508287292817,False,NO_EVIDENCE
composite_adjusted,NUMERIC,1,ic_raw,17,-0.011820716984405451,-0.6047648628781017,0.553815892575289,True,-0.003234253104900109,-0.01945312932174354,1379.0,,0.034254143646408844,False,NO_EVIDENCE
phantom_gamma_trajectory,NUMERIC,20,ic_raw,7,-0.033795796377495586,-0.8427744554175592,0.5541851824932548,True,-0.06648982071651176,-0.009275278123233444,1343.0,,0.0343232044198895,False,NO_EVIDENCE
phantom_gamma_trajectory_signed,NUMERIC,20,ic_raw,7,-0.033795796377495586,-0.8427744554175592,0.5541851824932548,True,-0.06648982071651176,-0.009275278123233444,1343.0,,0.034392265193370165,False,NO_EVIDENCE
layer2__median_gain_if_up_5d,NUMERIC,1,ic_thesis,8,0.01584872506634436,0.6207653835060247,0.5544197592970279,False,0.0579675748919033,-0.026270124759214586,1379.0,,0.03446132596685083,False,NO_EVIDENCE
median_gain_if_up_5d,NUMERIC,1,ic_thesis,8,0.01584872506634436,0.6207653835060247,0.5544197592970279,False,0.0579675748919033,-0.026270124759214586,1379.0,,0.034530386740331494,False,NO_EVIDENCE
mp_rule_hits,NUMERIC,1,ic_raw,17,-0.009137537770704997,-0.6036144066889412,0.5545619156697652,True,-0.010875430395984698,-0.00759274432601193,1264.0,,0.03459944751381216,False,NO_EVIDENCE
layer2__median_gain_if_up,NUMERIC,1,ic_raw,17,-0.02154638325404605,-0.6008078059660283,0.5563841373366964,False,0.004411480590313259,-0.04462004000458766,1379.0,,0.034668508287292815,False,NO_EVIDENCE
median_loss_if_down_5d,NUMERIC,1,ic_raw,17,0.020113454015361264,0.6008067975330927,0.5563847926495753,False,-0.008272314348832608,0.04534524811686694,1379.0,,0.034737569060773486,False,NO_EVIDENCE
layer2__median_loss_if_down_5d,NUMERIC,1,ic_raw,17,0.020113454015361264,0.6008067975330927,0.5563847926495753,False,-0.008272314348832608,0.04534524811686694,1379.0,,0.034806629834254144,False,NO_EVIDENCE
layer2__ret_pctl_10d_p90,NUMERIC,1,ic_raw,15,-0.021971514723086095,-0.6024498938631249,0.5565075719031602,True,-0.0194168494876063,-0.024206846804130915,1399.0,,0.03487569060773481,False,NO_EVIDENCE
layer2__ret_pctl_20d_p95,NUMERIC,1,ic_thesis,8,0.016095350343735288,0.6164560851677919,0.5571015422675172,False,0.058572296317105005,-0.02638159562963443,1399.0,,0.03494475138121547,False,NO_EVIDENCE
layer2__baseline_probability,NUMERIC,5,ic_raw,14,0.02625700359599793,0.644675074151021,0.5572389979353047,False,-0.015049536239555114,0.06756354343155098,1358.0,,0.035013812154696136,False,NO_EVIDENCE
layer1__scenarios__immediate__probability_estimate,NUMERIC,10,ic_raw,10,-0.023682564688995895,-0.8338422791863415,0.5575247085464998,True,-0.03654070878409492,-0.010824420593896874,1325.5,,0.03508287292817679,False,NO_EVIDENCE
options_score_phantom_adjusted,NUMERIC,10,ic_raw,10,0.025580398482050987,0.8301344993570892,0.5589196030268494,True,0.0461400798157167,0.00502071714838527,1325.5,,0.03515193370165746,False,NO_EVIDENCE
options_score,NUMERIC,10,ic_raw,10,0.025580398482050987,0.8301344993570892,0.5589196030268494,True,0.0461400798157167,0.00502071714838527,1325.5,,0.03522099447513812,False,NO_EVIDENCE
layer2__ret_pctl_10d_p95,NUMERIC,1,ic_thesis,8,0.015350869665791866,0.6124463895252358,0.5596038215124275,False,0.05504040315705122,-0.024338663825467493,1399.0,,0.035290055248618786,False,NO_EVIDENCE
phantom_bayesian_score,NUMERIC,1,ic_raw,17,0.006677394945687977,0.5948769607221118,0.5602453154454236,True,0.010202788484844783,0.003543711799770818,1379.0,,0.03535911602209945,False,NO_EVIDENCE
layer2__median_loss_if_down,NUMERIC,1,ic_raw,17,0.021020393372673727,0.5941039295876128,0.5607496313547462,False,-0.008659652455590867,0.04740265633113115,1379.0,,0.035428176795580114,False,NO_EVIDENCE
contract_spread_pct,NUMERIC,1,ic_thesis,8,-0.008770950805792254,-0.6094337548589276,0.5614882701704377,False,-0.023575811375506243,0.006033909763921735,603.0,,0.03549723756906078,False,NO_EVIDENCE
layer2__ret_pctl_20d_p10,NUMERIC,1,ic_thesis,8,-0.015881596994820144,-0.6090207138464659,0.5617469267775869,False,-0.06252664279970661,0.030763448810066325,1399.0,,0.035566298342541436,False,NO_EVIDENCE
dominant_trend,LABEL,5,mean_signed_bps,14,33.62369305221096,0.6367526548608997,0.5618520276250748,True,33.98194808963422,33.2654380147877,803.0,0.5213227092908943,0.0356353591160221,False,NO_EVIDENCE
EMA200,NUMERIC,1,ic_thesis,8,-0.012179790579654622,-0.6069767705719196,0.5630279342065309,True,-0.005897983824766433,-0.01846159733454281,1379.0,,0.035704419889502764,False,NO_EVIDENCE
layer2__expected_value_20d,NUMERIC,5,ic_raw,14,0.02878459476113132,0.6320051615465809,0.5646291990667819,False,-0.011045650788473135,0.06861484031073577,1358.0,,0.03577348066298343,False,NO_EVIDENCE
expected_value_20d,NUMERIC,5,ic_raw,14,0.02878459476113132,0.6320051615465809,0.5646291990667819,False,-0.011045650788473135,0.06861484031073577,1358.0,,0.035842541436464086,False,NO_EVIDENCE
gamma_flip,NUMERIC,5,ic_raw,14,0.024034816784915647,0.6319503833252793,0.5646612989860569,True,0.0006069148173759262,0.04746271875245537,1261.0,,0.03591160220994476,False,NO_EVIDENCE
layer2__ret_pctl_10d_p40,NUMERIC,5,ic_raw,12,0.04066261994712623,0.6436763377254197,0.5656084130587296,False,-0.006983219578741716,0.08830845947299419,1358.0,,0.035980662983425414,False,NO_EVIDENCE
layer2__ret_pctl_20d_p05,NUMERIC,1,ic_thesis,8,-0.015645622407661677,-0.6018655891407922,0.5662388330826337,False,-0.06113673866855873,0.029845493853235372,1399.0,,0.03604972375690608,False,NO_EVIDENCE
phantom_market_implied_prob,NUMERIC,10,ic_raw,10,-0.025797989156287487,-0.8103872209160374,0.5664348152865494,True,-0.03660997475467223,-0.014986003557902753,1325.5,,0.03611878453038674,False,NO_EVIDENCE
layer2__ret_pctl_20d_p05,NUMERIC,1,ic_raw,15,0.0207699147269421,0.584463101054401,0.5682083660407218,True,0.016506577266886185,0.02450033500449103,1399.0,,0.03618784530386741,False,NO_EVIDENCE
layer2__ret_pctl_20d_p01,NUMERIC,1,ic_thesis,8,-0.01512031661911439,-0.5986097111033438,0.5682898190206636,False,-0.05776705793696803,0.027526424698739248,1399.0,,0.03625690607734807,False,NO_EVIDENCE
layer1__control__efficiency__efficiency_score,NUMERIC,5,ic_raw,11,-0.04843905157646697,-0.6481757527348805,0.5683091072394958,True,-0.03484777305906306,-0.059765117007636905,1307.0,,0.03632596685082873,False,NO_EVIDENCE
layer2__momentum_score,NUMERIC,20,ic_raw,7,0.05285706238636804,0.799293111840535,0.5707210714069407,False,-0.03331708244591232,0.11748767101057832,1343.0,,0.03639502762430939,False,NO_EVIDENCE
win_probability,NUMERIC,5,ic_raw,14,-0.02865390962296362,-0.6214817498904982,0.5708192625174302,True,-0.006495463365033941,-0.05081235588089329,587.0,,0.036464088397790057,False,NO_EVIDENCE
eil_gex_score,NUMERIC,20,ic_raw,7,-0.011139873207805103,-0.7986003668640171,0.5709902595148866,True,-0.005193808587989085,-0.015599421672667117,1343.0,,0.03653314917127072,False,NO_EVIDENCE
prob_up_7pct_10d,NUMERIC,1,ic_raw,17,-0.01947877962779187,-0.5766149131652012,0.5722232466897956,False,0.00622333194765539,-0.04232510102818944,1379.0,,0.03660220994475138,False,NO_EVIDENCE
layer2__prob_up_7pct_10d,NUMERIC,1,ic_raw,17,-0.01947877962779187,-0.5766149131652012,0.5722232466897956,False,0.00622333194765539,-0.04232510102818944,1379.0,,0.03667127071823205,False,NO_EVIDENCE
gamma_flip_conf,NUMERIC,20,ic_raw,7,0.046341198567478994,0.7945712030546402,0.5725595282597611,False,-0.009752170991872457,0.08841122573699259,550.0,,0.036740331491712706,False,NO_EVIDENCE
options_strategy,LABEL,1,mean_signed_bps,17,4.7000766701403505,0.5751952019059056,0.5731599868905827,False,-3.987165006355177,12.422069271469708,576.0,0.5050382990973742,0.03680939226519337,False,NO_EVIDENCE
contract_vega,NUMERIC,5,ic_raw,14,0.023975363249718575,0.6174100174224778,0.5732269003499157,False,-0.025787806776513763,0.07373853327595092,587.0,,0.036878453038674035,False,NO_EVIDENCE
